source_ip,packet_size,protocol,true_label
192.168.10.245,965,TCP,normal
192.168.7.254,5490,TCP,normal
192.168.8.132,6601,TCP,normal
192.168.5.39,36244,TCP,normal
192.168.8.29,0,TCP,attack
192.168.2.66,62854,TCP,attack
192.168.8.129,947,TCP,normal
192.168.4.162,62854,TCP,attack
192.168.3.9,28,UDP,attack
192.168.2.190,118,UDP,normal
192.168.1.214,749,TCP,normal
192.168.2.129,0,TCP,attack
192.168.1.250,2755,TCP,normal
192.168.3.99,1075,TCP,normal
192.168.10.175,7431,TCP,normal
192.168.6.41,0,TCP,attack
192.168.5.161,252,UDP,normal
192.168.10.26,0,TCP,attack
192.168.2.171,0,TCP,attack
192.168.9.198,8,ICMP,attack
192.168.8.204,0,TCP,attack
192.168.8.53,0,TCP,normal
192.168.5.171,0,TCP,attack
192.168.8.127,0,TCP,attack
192.168.9.68,178,UDP,normal
192.168.9.89,0,TCP,attack
192.168.9.141,1861,TCP,normal
192.168.1.245,0,TCP,attack
192.168.1.112,181,ICMP,normal
192.168.2.100,0,TCP,attack
192.168.8.82,0,TCP,attack
192.168.7.115,334,TCP,attack
192.168.8.11,3476,TCP,normal
192.168.1.47,1491,TCP,normal
192.168.9.170,0,TCP,attack
192.168.5.228,9021,TCP,normal
192.168.3.127,520,ICMP,attack
192.168.7.36,92,UDP,normal
192.168.5.185,1621,TCP,normal
192.168.7.126,0,TCP,attack
192.168.2.147,991,TCP,normal
192.168.8.170,113,UDP,normal
192.168.9.177,0,TCP,attack
192.168.9.148,13135,TCP,normal
192.168.8.123,0,TCP,normal
192.168.9.220,0,TCP,attack
192.168.3.131,925,TCP,normal
192.168.1.102,30724,TCP,normal
192.168.5.128,18,ICMP,attack
192.168.10.250,27907,TCP,normal
192.168.7.159,1680,TCP,normal
192.168.6.198,146,UDP,normal
192.168.5.84,0,TCP,attack
192.168.1.9,0,TCP,attack
192.168.10.13,520,ICMP,attack
192.168.3.216,2907,TCP,normal
192.168.6.91,7012,TCP,normal
192.168.10.8,8,ICMP,attack
192.168.6.99,1,TCP,attack
192.168.2.111,252,TCP,normal
192.168.6.93,0,TCP,attack
192.168.7.91,96,UDP,normal
192.168.1.171,1032,ICMP,attack
192.168.4.65,33,UDP,normal
192.168.4.167,10389,TCP,normal
192.168.5.153,8,ICMP,attack
192.168.2.235,7698,TCP,normal
192.168.2.224,0,TCP,attack
192.168.5.31,1346,TCP,normal
192.168.6.45,740,TCP,normal
192.168.1.139,1632,TCP,normal
192.168.6.11,8,ICMP,attack
192.168.8.170,1,UDP,attack
192.168.7.147,0,TCP,attack
192.168.9.232,894,TCP,normal
192.168.7.70,172,UDP,normal
192.168.1.180,8,ICMP,attack
192.168.8.152,0,TCP,attack
192.168.1.254,36,ICMP,normal
192.168.6.98,0,TCP,attack
192.168.10.101,7196,TCP,normal
192.168.6.148,7548,TCP,normal
192.168.2.208,1015,TCP,normal
192.168.8.27,0,TCP,attack
192.168.4.88,0,TCP,normal
192.168.8.130,251,UDP,normal
192.168.6.44,9045,TCP,normal
192.168.10.78,0,TCP,attack
192.168.6.250,1007,TCP,normal
192.168.7.53,0,TCP,attack
192.168.8.164,0,TCP,attack
192.168.2.217,3003,TCP,normal
192.168.9.56,8,ICMP,attack
192.168.5.69,8,ICMP,attack
192.168.1.78,0,TCP,attack
192.168.10.104,0,TCP,attack
192.168.4.161,6225,TCP,normal
192.168.2.185,252,UDP,normal
192.168.10.26,6989,TCP,normal
192.168.10.88,1058,TCP,normal
192.168.5.19,0,TCP,attack
192.168.10.207,654,TCP,normal
192.168.9.123,1791,TCP,normal
192.168.7.55,1079,TCP,normal
192.168.6.205,0,TCP,attack
192.168.2.168,86,UDP,normal
192.168.5.131,121,UDP,normal
192.168.5.112,251,UDP,normal
192.168.9.82,1683,TCP,normal
192.168.4.108,0,TCP,attack
192.168.7.66,0,TCP,attack
192.168.10.133,650,TCP,normal
192.168.8.173,591,TCP,normal
192.168.9.48,1855,TCP,normal
192.168.1.162,28,UDP,attack
192.168.9.222,1813,TCP,normal
192.168.3.149,1023,TCP,normal
192.168.8.56,1089,TCP,normal
192.168.8.70,151,TCP,normal
192.168.9.209,0,TCP,attack
192.168.10.220,0,TCP,attack
192.168.7.241,0,TCP,attack
192.168.10.188,1906,TCP,normal
192.168.1.135,0,TCP,attack
192.168.4.95,1096,TCP,normal
192.168.8.39,0,TCP,attack
192.168.4.40,605,TCP,normal
192.168.5.218,4940,TCP,normal
192.168.7.107,0,TCP,attack
192.168.6.222,1321,TCP,normal
192.168.2.164,0,TCP,attack
192.168.4.218,1125,TCP,normal
192.168.7.70,4046,TCP,normal
192.168.5.167,484,TCP,normal
192.168.3.67,3362,TCP,normal
192.168.10.62,0,TCP,attack
192.168.7.63,12651,TCP,normal
192.168.2.40,1918,TCP,normal
192.168.4.9,0,TCP,attack
192.168.4.206,1164,TCP,normal
192.168.5.120,176,UDP,normal
192.168.8.145,520,ICMP,attack
192.168.7.110,86,UDP,normal
192.168.1.53,400,TCP,normal
192.168.3.71,0,TCP,attack
192.168.3.9,0,TCP,attack
192.168.5.204,616,TCP,normal
192.168.5.170,0,TCP,attack
192.168.9.47,0,TCP,attack
192.168.1.248,1032,ICMP,attack
192.168.8.202,1274,TCP,normal
192.168.1.16,0,TCP,attack
192.168.2.82,131,UDP,normal
192.168.10.78,2010,TCP,normal
192.168.2.232,5642,TCP,normal
192.168.7.231,0,TCP,attack
192.168.6.173,2663,TCP,normal
192.168.2.103,928,TCP,normal
192.168.3.62,0,TCP,attack
192.168.2.148,0,TCP,attack
192.168.9.240,0,TCP,attack
192.168.2.135,0,TCP,attack
192.168.10.245,0,TCP,attack
192.168.9.66,0,TCP,attack
192.168.8.228,88,UDP,normal
192.168.2.62,1448,TCP,normal
192.168.10.33,520,UDP,normal
192.168.6.86,0,TCP,attack
192.168.10.190,1,TCP,attack
192.168.7.208,4238,TCP,normal
192.168.4.241,8,ICMP,attack
192.168.7.57,2656,TCP,normal
192.168.3.29,1341,TCP,normal
192.168.3.56,2762,TCP,normal
192.168.5.114,2418,TCP,normal
192.168.7.67,0,TCP,attack
192.168.10.16,0,TCP,attack
192.168.8.138,4216,TCP,normal
192.168.6.181,0,TCP,attack
192.168.2.83,0,TCP,attack
192.168.9.110,0,TCP,attack
192.168.8.176,1784,TCP,normal
192.168.4.248,0,TCP,attack
192.168.5.227,7618,TCP,normal
192.168.3.94,0,TCP,attack
192.168.8.185,176,UDP,normal
192.168.6.212,115,UDP,normal
192.168.5.7,607,TCP,normal
192.168.10.10,0,TCP,attack
192.168.1.178,0,TCP,attack
192.168.4.66,0,TCP,attack
192.168.9.100,5613,TCP,normal
192.168.5.165,0,TCP,attack
192.168.6.233,7862,TCP,normal
192.168.2.138,628,TCP,normal
192.168.4.221,5168,TCP,normal
192.168.8.101,3333,TCP,normal
192.168.1.234,3305,TCP,normal
192.168.7.239,2035,TCP,normal
192.168.5.79,0,TCP,attack
192.168.2.241,0,TCP,attack
192.168.4.78,0,TCP,attack
192.168.4.222,0,TCP,attack
192.168.3.236,62854,TCP,attack
192.168.8.163,178,UDP,normal
192.168.6.227,1018,TCP,normal
192.168.7.204,20628,TCP,normal
192.168.1.72,0,TCP,attack
192.168.2.212,0,TCP,attack
192.168.8.122,28990,TCP,normal
192.168.7.239,0,TCP,attack
192.168.6.185,0,TCP,attack
192.168.7.226,1165,TCP,normal
192.168.2.213,62854,TCP,attack
192.168.3.180,0,TCP,attack
192.168.5.131,0,TCP,attack
192.168.2.92,16,TCP,normal
192.168.7.156,0,TCP,normal
192.168.9.190,520,UDP,normal
192.168.6.118,0,TCP,attack
192.168.1.197,0,TCP,attack
192.168.1.166,64,ICMP,normal
192.168.3.163,1284,TCP,normal
192.168.8.204,624,TCP,normal
192.168.3.2,1,TCP,attack
192.168.7.53,1575,TCP,normal
192.168.5.82,441,TCP,normal
192.168.10.23,0,TCP,attack
192.168.2.42,1533,TCP,normal
192.168.4.134,0,TCP,attack
192.168.3.218,0,TCP,attack
192.168.10.177,612,TCP,normal
192.168.7.204,0,TCP,attack
192.168.6.117,0,TCP,attack
192.168.8.225,252,UDP,normal
192.168.3.68,631,TCP,normal
192.168.3.177,161,UDP,normal
192.168.10.213,2670,TCP,normal
192.168.6.206,2378,TCP,normal
192.168.5.52,0,TCP,attack
192.168.2.108,0,TCP,attack
192.168.6.48,0,TCP,attack
192.168.7.226,0,TCP,attack
192.168.7.243,0,TCP,attack
192.168.10.59,88,UDP,normal
192.168.1.244,84,TCP,normal
192.168.1.238,0,TCP,attack
192.168.9.167,1371,TCP,normal
192.168.10.162,481,TCP,normal
192.168.4.234,0,TCP,attack
192.168.2.251,184,UDP,normal
192.168.8.52,1216,TCP,normal
192.168.5.181,948,TCP,normal
192.168.3.14,2575,TCP,normal
192.168.7.160,0,TCP,attack
192.168.7.155,118,UDP,normal
192.168.5.40,2109,TCP,normal
192.168.2.247,629,TCP,normal
192.168.6.45,0,TCP,attack
192.168.10.32,334,TCP,attack
192.168.1.185,0,TCP,attack
192.168.9.113,3193,TCP,normal
192.168.8.213,249,TCP,normal
192.168.8.32,0,TCP,attack
192.168.4.184,7940,TCP,normal
192.168.4.50,11406,TCP,normal
192.168.5.75,0,TCP,normal
192.168.8.99,18,ICMP,attack
192.168.3.112,8,ICMP,attack
192.168.4.155,0,TCP,attack
192.168.4.212,5402,TCP,normal
192.168.5.188,0,TCP,attack
192.168.4.109,28,UDP,attack
192.168.3.106,725,TCP,normal
192.168.3.9,2921,TCP,normal
192.168.5.251,1,UDP,attack
192.168.5.62,159,UDP,normal
192.168.10.117,1153,TCP,normal
192.168.4.96,147,UDP,normal
192.168.10.177,92,UDP,normal
192.168.8.23,112,UDP,normal
192.168.1.122,881,TCP,normal
192.168.3.225,532,TCP,normal
192.168.6.251,0,TCP,attack
192.168.7.177,0,TCP,attack
192.168.4.184,8,ICMP,attack
192.168.7.183,0,TCP,attack
192.168.7.190,0,TCP,attack
192.168.10.67,116,UDP,normal
192.168.2.26,0,TCP,attack
192.168.9.17,0,TCP,attack
192.168.1.87,30,ICMP,normal
192.168.4.122,1838,TCP,normal
192.168.6.157,8,ICMP,attack
192.168.10.183,176,UDP,normal
192.168.1.3,0,TCP,attack
192.168.5.131,0,TCP,attack
192.168.10.99,4997,TCP,normal
192.168.5.252,0,TCP,attack
192.168.7.173,0,TCP,attack
192.168.6.35,2224,TCP,normal
192.168.9.12,5929,TCP,normal
192.168.10.47,1,TCP,attack
192.168.5.45,0,TCP,attack
192.168.9.128,183,TCP,normal
192.168.6.226,29800,TCP,normal
192.168.8.35,0,TCP,attack
192.168.2.83,167,UDP,normal
192.168.9.112,0,TCP,attack
192.168.3.68,0,TCP,attack
192.168.2.82,726,TCP,normal
192.168.1.252,701,TCP,normal
192.168.3.129,174,UDP,normal
192.168.5.193,2176,TCP,normal
192.168.6.239,3452,TCP,normal
192.168.7.74,520,UDP,normal
192.168.5.158,1600,TCP,normal
192.168.5.134,0,TCP,attack
192.168.6.113,0,TCP,attack
192.168.3.82,1504,TCP,normal
192.168.8.197,0,TCP,attack
192.168.3.144,0,TCP,normal
192.168.8.15,2644,TCP,normal
192.168.4.40,8,ICMP,attack
192.168.1.60,252,UDP,normal
192.168.3.11,0,TCP,attack
192.168.8.68,0,TCP,attack
192.168.3.182,7045,TCP,attack
192.168.8.113,0,TCP,attack
192.168.2.231,0,TCP,attack
192.168.8.12,518,TCP,normal
192.168.8.93,2976,TCP,normal
192.168.9.126,119,UDP,normal
192.168.8.128,0,TCP,attack
192.168.2.218,7660,TCP,normal
192.168.3.33,126,UDP,normal
192.168.6.25,0,TCP,normal
192.168.4.224,0,TCP,attack
192.168.5.48,0,TCP,attack
192.168.3.193,12,TCP,normal
192.168.9.212,0,TCP,attack
192.168.5.146,154,TCP,normal
192.168.10.56,2142,TCP,normal
192.168.10.250,44030,TCP,normal
192.168.1.136,53,TCP,normal
192.168.10.48,782,TCP,normal
192.168.7.237,0,TCP,attack
192.168.2.65,18,ICMP,attack
192.168.8.175,15617,TCP,normal
192.168.2.229,3467,TCP,normal
192.168.6.8,8,ICMP,attack
192.168.5.176,3215,TCP,attack
192.168.2.102,0,TCP,attack
192.168.6.153,1032,ICMP,attack
192.168.2.216,1848,TCP,normal
192.168.6.41,0,TCP,attack
192.168.1.22,0,TCP,attack
192.168.8.214,0,TCP,attack
192.168.8.118,30,ICMP,normal
192.168.5.154,78,UDP,normal
192.168.1.86,168,UDP,normal
192.168.1.169,12359,TCP,normal
192.168.10.245,3296,TCP,normal
192.168.8.85,245,TCP,normal
192.168.10.35,2091,TCP,normal
192.168.4.222,0,TCP,attack
192.168.1.207,0,TCP,attack
192.168.5.84,567,TCP,normal
192.168.1.192,0,TCP,attack
192.168.2.142,15876,TCP,normal
192.168.10.99,0,TCP,attack
192.168.2.104,2972,TCP,normal
192.168.5.47,2594,TCP,normal
192.168.4.249,8,ICMP,attack
192.168.7.24,95,TCP,normal
192.168.1.220,989,TCP,normal
192.168.4.43,889,TCP,normal
192.168.7.201,0,TCP,attack
192.168.7.74,0,TCP,attack
192.168.3.32,2078,TCP,normal
192.168.5.127,0,TCP,attack
192.168.7.190,0,TCP,attack
192.168.5.233,0,TCP,attack
192.168.10.35,587,TCP,normal
192.168.6.172,0,TCP,attack
192.168.2.215,0,TCP,attack
192.168.6.133,0,TCP,attack
192.168.4.127,0,TCP,attack
192.168.8.228,3648,TCP,normal
192.168.7.123,252,UDP,normal
192.168.5.146,1009,TCP,normal
192.168.10.110,1032,ICMP,attack
192.168.2.195,12797,TCP,normal
192.168.7.209,634,TCP,normal
192.168.6.159,0,TCP,attack
192.168.3.113,0,TCP,attack
192.168.7.25,4365,TCP,normal
192.168.1.133,0,TCP,attack
192.168.6.251,0,TCP,attack
192.168.8.175,90,UDP,normal
192.168.4.167,2092,TCP,normal
192.168.3.240,0,TCP,normal
192.168.8.136,1302,TCP,normal
192.168.9.23,251,UDP,normal
192.168.5.121,0,TCP,attack
192.168.7.22,0,TCP,attack
192.168.8.78,4947,TCP,normal
192.168.3.253,0,TCP,attack
192.168.3.177,9757,TCP,normal
192.168.5.217,150,UDP,normal
192.168.4.135,95,TCP,normal
192.168.7.77,78,ICMP,normal
192.168.10.14,19,TCP,normal
192.168.9.21,0,TCP,attack
192.168.1.133,1586,TCP,normal
192.168.2.132,0,TCP,attack
192.168.7.107,169,UDP,normal
192.168.2.120,1960,TCP,normal
192.168.10.210,0,TCP,attack
192.168.5.92,863,TCP,normal
192.168.5.151,118,UDP,normal
192.168.2.198,2658,TCP,normal
192.168.9.6,391,TCP,normal
192.168.2.191,71,TCP,normal
192.168.8.47,773,TCP,normal
192.168.3.217,590,TCP,normal
192.168.7.13,8,ICMP,attack
192.168.2.108,0,TCP,attack
192.168.5.82,1,UDP,attack
192.168.10.187,668,TCP,normal
192.168.8.195,0,TCP,attack
192.168.8.161,1135,TCP,normal
192.168.5.89,0,TCP,attack
192.168.3.56,0,TCP,attack
192.168.3.22,0,TCP,attack
192.168.10.68,3486,TCP,normal
192.168.2.113,0,TCP,normal
192.168.9.6,3012,TCP,normal
192.168.1.103,2370,TCP,normal
192.168.2.5,30,ICMP,normal
192.168.3.169,2768,TCP,normal
192.168.8.119,0,TCP,attack
192.168.7.224,0,TCP,attack
192.168.10.187,3679,TCP,attack
192.168.8.79,2153,TCP,normal
192.168.10.210,5530,TCP,normal
192.168.10.94,0,TCP,attack
192.168.7.207,181,UDP,normal
192.168.5.24,670,TCP,normal
192.168.3.36,0,TCP,attack
192.168.1.50,0,TCP,attack
192.168.2.210,0,TCP,normal
192.168.1.180,183,ICMP,normal
192.168.4.221,0,TCP,attack
192.168.1.55,49447,TCP,normal
192.168.8.168,0,TCP,attack
192.168.3.168,0,TCP,attack
192.168.4.113,829,TCP,normal
192.168.9.50,0,TCP,attack
192.168.2.79,952,TCP,normal
192.168.8.39,1,UDP,attack
192.168.8.110,62854,TCP,attack
192.168.1.31,2341,TCP,normal
192.168.3.233,0,TCP,attack
192.168.3.191,882,TCP,normal
192.168.8.248,0,TCP,attack
192.168.8.122,0,TCP,attack
192.168.1.222,1763,TCP,normal
192.168.8.151,1032,ICMP,attack
192.168.4.53,1032,ICMP,attack
192.168.5.147,501760,TCP,normal
192.168.7.15,45274,TCP,normal
192.168.6.4,535,TCP,normal
192.168.2.163,5539,TCP,normal
192.168.7.252,8,ICMP,attack
192.168.7.219,7077,TCP,normal
192.168.8.190,16847,TCP,normal
192.168.10.154,0,TCP,attack
192.168.9.76,0,TCP,attack
192.168.1.126,0,TCP,attack
192.168.7.126,613,TCP,normal
192.168.9.153,155,UDP,normal
192.168.10.241,0,TCP,attack
192.168.8.61,4219,TCP,normal
192.168.1.137,88,UDP,normal
192.168.1.110,0,TCP,attack
192.168.10.82,1699,TCP,normal
192.168.9.18,7233,TCP,normal
192.168.5.230,0,TCP,attack
192.168.7.229,334,TCP,attack
192.168.8.31,0,TCP,normal
192.168.8.161,1199,TCP,normal
192.168.6.116,0,TCP,attack
192.168.7.7,18,ICMP,attack
192.168.3.75,0,TCP,attack
192.168.4.122,548,TCP,normal
192.168.6.114,652,TCP,normal
192.168.4.131,2052,TCP,normal
192.168.4.152,0,TCP,attack
192.168.6.237,0,TCP,attack
192.168.10.220,18,ICMP,attack
192.168.8.35,469,TCP,normal
192.168.5.187,1972,TCP,normal
192.168.7.247,20,ICMP,attack
192.168.7.215,175,UDP,normal
192.168.6.205,8028,TCP,normal
192.168.8.206,9149,TCP,normal
192.168.3.161,172,UDP,normal
192.168.4.74,0,TCP,attack
192.168.2.172,192,TCP,normal
192.168.8.35,1469,TCP,normal
192.168.3.53,0,TCP,attack
192.168.3.157,124,UDP,normal
192.168.8.27,1015,TCP,normal
192.168.7.243,117,UDP,normal
192.168.8.79,0,TCP,attack
192.168.4.55,0,TCP,attack
192.168.9.14,3018,TCP,normal
192.168.1.93,62854,TCP,attack
192.168.5.93,39,TCP,normal
192.168.3.46,642,TCP,normal
192.168.9.10,0,TCP,attack
192.168.2.88,0,TCP,attack
192.168.7.31,0,TCP,attack
192.168.10.60,171,UDP,normal
192.168.2.145,33207,TCP,normal
192.168.4.126,1364,TCP,normal
192.168.5.89,2897,TCP,normal
192.168.6.198,0,TCP,attack
192.168.1.199,0,TCP,attack
192.168.9.70,117,UDP,normal
192.168.3.220,251,UDP,normal
192.168.9.156,737,TCP,normal
192.168.2.182,2339,TCP,normal
192.168.1.239,0,TCP,attack
192.168.8.206,176,UDP,normal
192.168.8.248,501760,TCP,normal
192.168.2.251,0,TCP,attack
192.168.2.202,121,UDP,normal
192.168.10.158,0,TCP,attack
192.168.2.212,30,ICMP,normal
192.168.9.12,3662,TCP,normal
192.168.9.28,3454,TCP,normal
192.168.3.163,618,TCP,normal
192.168.2.224,0,TCP,attack
192.168.4.235,13083,TCP,normal
192.168.6.42,59,TCP,normal
192.168.5.183,207,UDP,attack
192.168.8.197,0,TCP,attack
192.168.9.129,0,TCP,attack
192.168.2.41,520,ICMP,attack
192.168.6.87,1,TCP,attack
192.168.3.33,0,TCP,attack
192.168.4.114,0,TCP,normal
192.168.7.198,405,TCP,normal
192.168.1.64,719,TCP,normal
192.168.8.89,8,ICMP,attack
192.168.5.131,0,TCP,normal
192.168.3.23,0,TCP,attack
192.168.5.97,373,TCP,normal
192.168.7.94,0,TCP,attack
192.168.4.40,0,TCP,attack
192.168.9.109,5694,TCP,normal
192.168.4.37,1032,ICMP,attack
192.168.7.107,17350,TCP,normal
192.168.7.231,1032,ICMP,attack
192.168.8.245,0,TCP,attack
192.168.9.205,4395,TCP,normal
192.168.6.243,0,TCP,attack
192.168.1.115,2890,TCP,normal
192.168.3.199,0,TCP,normal
192.168.1.185,0,TCP,attack
192.168.9.243,994,TCP,normal
192.168.2.23,0,TCP,attack
192.168.6.82,0,TCP,attack
192.168.7.253,3909,TCP,normal
192.168.3.113,0,TCP,attack
192.168.1.102,92,UDP,normal
192.168.1.171,0,TCP,attack
192.168.3.233,0,TCP,attack
192.168.10.16,625,TCP,normal
192.168.9.251,4580,TCP,normal
192.168.5.109,9886,TCP,normal
192.168.7.228,183,ICMP,normal
192.168.9.225,0,TCP,attack
192.168.5.186,84,UDP,normal
192.168.6.234,30,UDP,normal
192.168.6.4,30,UDP,normal
192.168.5.232,8,ICMP,attack
192.168.9.158,0,TCP,attack
192.168.3.181,2376,TCP,normal
192.168.7.116,0,TCP,attack
192.168.4.229,7990,TCP,normal
192.168.9.161,0,TCP,attack
192.168.10.168,1,TCP,attack
192.168.8.180,0,TCP,attack
192.168.6.229,605,TCP,normal
192.168.7.200,12810,TCP,normal
192.168.4.227,11850,TCP,normal
192.168.5.23,0,TCP,attack
192.168.1.139,0,TCP,attack
192.168.6.101,1339,TCP,normal
192.168.3.135,8,ICMP,attack
192.168.9.74,0,TCP,attack
192.168.4.25,215,UDP,attack
192.168.9.143,1227,TCP,normal
192.168.5.135,1387,TCP,normal
192.168.6.195,0,TCP,attack
192.168.3.7,641,TCP,normal
192.168.1.229,3914,TCP,normal
192.168.9.153,112,UDP,normal
192.168.5.63,6932,TCP,normal
192.168.5.187,252,UDP,normal
192.168.7.254,2105,TCP,normal
192.168.9.30,0,TCP,attack
192.168.1.217,520,ICMP,attack
192.168.6.68,1717,TCP,normal
192.168.9.92,0,TCP,attack
192.168.2.14,0,TCP,attack
192.168.2.116,0,TCP,attack
192.168.5.148,3116,TCP,normal
192.168.1.118,8,ICMP,attack
192.168.6.253,12530,TCP,normal
192.168.4.208,0,TCP,attack
192.168.10.146,0,TCP,attack
192.168.9.218,0,TCP,attack
192.168.10.61,1,UDP,attack
192.168.6.78,334,TCP,attack
192.168.5.172,115,UDP,normal
192.168.10.174,319,TCP,normal
192.168.3.184,0,TCP,attack
192.168.7.135,0,TCP,normal
192.168.4.28,681,TCP,normal
192.168.6.134,0,TCP,attack
192.168.10.51,0,TCP,attack
192.168.6.118,804,TCP,normal
192.168.2.39,519,TCP,normal
192.168.7.214,251,UDP,normal
192.168.7.22,8,ICMP,attack
192.168.2.17,251,UDP,normal
192.168.7.229,11842,TCP,normal
192.168.3.123,0,TCP,attack
192.168.4.116,2130,TCP,normal
192.168.2.96,0,TCP,attack
192.168.9.105,13965,TCP,normal
192.168.10.145,1947,TCP,normal
192.168.9.201,0,TCP,attack
192.168.7.225,16115,TCP,normal
192.168.5.151,1943,TCP,normal
192.168.8.164,252,UDP,normal
192.168.7.114,641,TCP,normal
192.168.8.189,0,TCP,attack
192.168.7.212,2047,TCP,normal
192.168.3.38,782,TCP,normal
192.168.9.34,2332,TCP,normal
192.168.8.184,0,TCP,attack
192.168.8.35,6218,TCP,normal
192.168.9.222,2734,TCP,normal
192.168.9.32,0,TCP,attack
192.168.4.118,112,UDP,normal
192.168.8.10,0,TCP,attack
192.168.3.243,0,TCP,attack
192.168.9.96,0,TCP,attack
192.168.2.156,0,TCP,attack
192.168.7.30,0,TCP,attack
192.168.2.96,0,TCP,normal
192.168.10.76,1053,TCP,normal
192.168.1.135,641,TCP,normal
192.168.3.32,1032,ICMP,attack
192.168.6.80,0,TCP,attack
192.168.6.79,0,TCP,attack
192.168.5.126,18,ICMP,attack
192.168.1.204,0,TCP,attack
192.168.3.38,107,UDP,normal
192.168.10.109,0,TCP,attack
192.168.1.241,0,TCP,attack
192.168.5.229,0,TCP,attack
192.168.5.57,0,TCP,attack
192.168.3.211,0,TCP,attack
192.168.8.2,250,UDP,normal
192.168.2.142,0,TCP,attack
192.168.6.19,68,UDP,normal
192.168.1.108,0,TCP,attack
192.168.8.148,0,TCP,normal
192.168.5.146,88,UDP,normal
192.168.8.232,0,TCP,attack
192.168.6.202,18,ICMP,attack
192.168.7.123,0,TCP,attack
192.168.10.35,0,TCP,attack
192.168.3.131,0,TCP,attack
192.168.8.196,0,TCP,attack
192.168.8.172,1211,TCP,normal
192.168.8.40,0,TCP,attack
192.168.6.24,105,UDP,normal
192.168.10.172,520,UDP,normal
192.168.10.106,0,TCP,attack
192.168.7.61,2472,TCP,normal
192.168.7.88,517,TCP,normal
192.168.9.13,1032,ICMP,attack
192.168.8.190,0,TCP,attack
192.168.5.167,616,TCP,normal
192.168.2.223,0,TCP,attack
192.168.3.183,0,TCP,attack
192.168.1.148,0,TCP,attack
192.168.5.145,1144,TCP,normal
192.168.2.166,0,TCP,attack
192.168.9.23,1913,TCP,normal
192.168.4.246,1874,TCP,normal
192.168.10.140,1614,TCP,normal
192.168.10.195,0,TCP,attack
192.168.1.247,0,TCP,attack
192.168.10.135,0,TCP,attack
192.168.4.194,191218,TCP,normal
192.168.8.130,1187,TCP,normal
192.168.1.32,6644,TCP,normal
192.168.9.48,0,TCP,attack
192.168.1.72,0,TCP,attack
192.168.4.64,0,TCP,attack
192.168.10.115,599,TCP,normal
192.168.2.208,196,UDP,normal
192.168.9.157,30656,TCP,normal
192.168.6.104,2409,TCP,normal
192.168.10.13,0,TCP,attack
192.168.8.222,0,TCP,attack
192.168.1.89,0,TCP,attack
192.168.7.48,1,TCP,attack
192.168.7.8,30,UDP,normal
192.168.9.83,5458,TCP,normal
192.168.7.67,62854,TCP,attack
192.168.2.31,0,TCP,attack
192.168.2.140,5092,TCP,normal
192.168.3.75,3453,TCP,normal
192.168.3.48,0,TCP,attack
192.168.5.198,0,TCP,attack
192.168.2.41,3775,TCP,normal
192.168.5.245,0,TCP,attack
192.168.7.175,8,ICMP,attack
192.168.3.17,0,TCP,attack
192.168.10.248,0,TCP,normal
192.168.6.48,0,TCP,attack
192.168.1.184,0,TCP,attack
192.168.1.78,594,TCP,normal
192.168.7.27,11499,TCP,normal
192.168.6.38,0,TCP,attack
192.168.7.230,712,TCP,normal
192.168.6.68,183,ICMP,normal
192.168.7.243,0,TCP,attack
192.168.2.15,3634,TCP,attack
192.168.4.63,1510,TCP,normal
192.168.10.152,0,TCP,attack
192.168.4.128,0,TCP,normal
192.168.9.194,6444,TCP,normal
192.168.9.100,876,TCP,normal
192.168.2.70,1231,TCP,normal
192.168.1.83,0,TCP,attack
192.168.8.143,18,ICMP,attack
192.168.7.18,0,TCP,attack
192.168.8.9,8,ICMP,attack
192.168.7.164,534,TCP,normal
192.168.4.235,1951,TCP,normal
192.168.1.70,0,TCP,attack
192.168.9.248,1815,TCP,normal
192.168.10.174,5656,TCP,normal
192.168.2.65,579,TCP,normal
192.168.9.168,828,TCP,normal
192.168.3.79,174,UDP,normal
192.168.10.106,0,TCP,attack
192.168.8.23,0,TCP,attack
192.168.9.54,16015,TCP,normal
192.168.3.97,1585,TCP,normal
192.168.9.254,4591,TCP,normal
192.168.3.202,1612,TCP,normal
192.168.4.139,52697,TCP,normal
192.168.7.248,2194619,TCP,normal
192.168.9.117,35195,TCP,normal
192.168.1.2,35,UDP,normal
192.168.8.248,0,TCP,attack
192.168.10.76,1299,TCP,normal
192.168.3.2,0,TCP,attack
192.168.1.240,532,TCP,normal
192.168.8.71,1,UDP,attack
192.168.10.66,497,TCP,normal
192.168.7.91,3458,TCP,normal
192.168.4.151,0,TCP,attack
192.168.9.74,3423,TCP,normal
192.168.1.43,192,TCP,normal
192.168.9.146,1965,TCP,normal
192.168.2.78,0,TCP,attack
192.168.2.103,383,TCP,normal
192.168.2.214,0,TCP,attack
192.168.3.187,0,TCP,attack
192.168.9.73,520,ICMP,attack
